CycID	BH.Q	ADJ.P	PER	LAG	AMP
PF00589.25	1	0.13380658436214	24	0	1.46425335873937
PF07690.19	1	1	20	6	0.238955659783241
PF00664.26	1	1	24	6	0.204592880221853
PF04079.19	1	1	24	6	0.121334040614536
PF12850.10	1	1	20	0	0.0431448624835801
PF14691.9	1	1	20	2	0.403215726428452
PF07992.17	1	0.0832745443856555	24	2	1.61062447533401
PF00310.24	1	1	20	6	0.0115198111048417
PF04898.17	1	1	20	6	0.017392269338114
PF01645.20	1	1	24	18	0.0365461215851011
PF01493.22	1	1	20	8	0.0259525791816257
PF00282.22	1	0.898239271017049	0	0	0
PF13508.10	1	1	24	12	0.0627896672187975
PF01321.21	1	1	24	6	0.173707817602034
PF03960.18	1	0.0498794826572604	24	10	0.298100683735947
PF17757.4	1	0.898239271017049	20	6	0.108902579375159
PF02559.19	1	0.647739564961787	20	0	0.0443877445936903
PF00270.32	1	1	24	6	0.0984448633393292
PF03461.18	1	0.455602586713698	20	8	0.0672310023629137
PF05833.14	1	0.312045855379189	24	6	0.0310581940999313
PF05670.16	1	0.312045855379189	24	6	0.0310581940999313
PF02653.19	1	0.00388888888888889	20	0	1.2090909556048
PF00224.24	1	0.207574955908289	20	6	0.256137325646516
PF02887.19	1	0.647739564961787	20	4	0.161908460003508
PF01210.26	1	0.207574955908289	24	8	0.121248103273181
PF07479.17	1	0.207574955908289	24	8	0.121248103273181
PF20618.1	1	0.207574955908289	24	8	0.121248103273181
PF00483.26	1	0.0832745443856555	20	0	2.43522032605264
PF00348.20	1	1	20	0	0.14633777543824
PF01180.24	1	0.772989417989418	24	0	0.0947998978044103
PF13421.9	1	1	24	0	0.0942783685941535
PF00849.25	1	0.0498794826572604	20	6	0.265249041749898
PF00690.29	1	1	20	6	0.0821700152783444
PF00689.24	1	1	20	6	0.0821700152783444
PF06736.14	1	1	0	0	0
PF05382.16	1	1	0	0	0
PF05263.14	1	1	0	0	0
PF14657.9	1	0.772989417989418	24	6	0.109154846387247
PF14659.9	1	1	20	16	0.199866923905561
PF06146.15	1	1	0	0	0
PF00392.24	1	0.647739564961787	24	10	0.431579054341635
PF02080.24	1	0.455602586713698	20	18	0.204151645923996
PF00367.23	1	0.207574955908289	24	6	0.39761610831695
PF00358.23	1	0.312045855379189	20	6	0.229525650038021
PF01047.25	1	1	24	6	0.110923546400511
PF00881.27	1	1	24	6	0.232499967153492
PF00106.28	1	0.13380658436214	20	2	0.111578882929644
PF13292.9	1	1	24	10	0.0360878139441264
PF02779.27	1	0.647739564961787	24	6	0.553156876194369
PF02780.23	1	0.647739564961787	24	6	0.609067391782499
PF01554.21	1	1	24	6	0.250876627344748
PF01261.27	1	0.0156143445032334	24	2	0.50504289795615
PF01479.28	1	1	20	18	0.799367699109408
PF02861.23	1	1	20	12	0.222418766041504
PF00004.32	1	0.207574955908289	24	8	0.221919356168056
PF17871.4	1	0.0832745443856555	20	8	0.252268989771646
PF07724.17	1	0.455602586713698	20	6	0.386960565258928
PF10431.12	1	0.0832745443856555	20	6	0.447000392561584
PF01370.24	1	1	20	16	0.179585618566274
PF13522.9	1	1	20	16	0.0659918399780664
PF00156.30	1	0.898239271017049	20	10	0.257749019603259
PF18072.4	1	1	24	10	0.0540717818346414
PF00586.27	1	1	20	4	0.115547635690318
PF02769.25	1	1	24	10	0.0872043694465731
PF13507.9	1	1	20	14	0.0572608622550392
PF01259.21	1	0.0285920047031158	24	2	0.217877141332508
PF00128.27	1	0.455602586713698	24	4	0.53647212064111
PF02806.21	1	0.207574955908289	24	0	0.249739011023635
PF08240.15	1	0.898239271017049	24	2	0.439433455086422
PF00107.29	1	1	20	2	0.66041180415624
PF06541.14	1	0.551671075837743	24	18	0.30968794035955
PF02922.21	1	0.455602586713698	20	0	0.121471373734103
PF12848.10	1	1	24	22	0.14225478377667
PF16326.8	1	1	24	18	0.0347638591803815
PF03577.18	1	1	20	6	0.0814172902254074
PF11797.11	1	1	0	0	0
PF01018.25	1	0.066577013521458	24	14	0.14324672998464
PF01926.26	1	0.898239271017049	24	10	0.384541761672582
PF09269.14	1	0.259810405643739	24	14	0.122336641934684
PF00171.25	1	0.0498794826572604	24	2	0.90202824792679
PF00696.31	1	0.455602586713698	24	8	0.376398316831055
PF02881.22	1	1	24	12	0.0594636537563263
PF00448.25	1	1	20	8	0.0571703482194204
PF02978.22	1	1	24	18	0.0793323031700505
PF00753.30	1	0.312045855379189	24	0	0.742780631784146
PF07521.15	1	1	24	0	0.273585032339763
PF17770.4	1	0.647739564961787	24	6	0.155847951801015
PF01118.27	1	1	24	6	0.0720471715932657
PF02774.21	1	1	24	10	0.118140520986678
PF01081.22	1	0.0832745443856555	24	4	0.268675259480035
PF01263.23	1	0.647739564961787	20	18	0.215434540701743
PF13347.9	1	1	24	22	0.0818533041663508
PF01232.26	1	1	20	4	0.0196278286960919
PF08125.16	1	1	20	4	0.0196278286960919
PF00356.24	1	1	20	4	0.437702630347518
PF13377.9	1	1	20	4	0.371537166991012
PF00206.23	1	0.455602586713698	24	4	0.165669014879213
PF10397.12	1	1	20	10	0.144594150015571
PF02926.20	1	1	24	18	0.0384179947993933
PF01170.21	1	0.207574955908289	24	18	0.105429966404053
PF05103.16	1	1	0	0	0
PF08230.14	1	1	0	0	0
PF00155.24	1	0.647739564961787	20	4	0.390629935368402
PF01381.25	1	0.898239271017049	24	6	1.38421396715793
PF01209.21	1	1	0	0	0
PF06018.17	1	1	20	16	0.180008605416803
PF08222.14	1	1	20	16	0.180008605416803
PF12464.11	1	0.898239271017049	24	18	0.131149436279705
PF00132.27	1	1	20	16	0.907792323883188
PF02686.18	1	1	20	4	0.105220338468951
PF02903.17	1	1	20	4	0.0655081416678737
PF07274.15	1	1	0	0	0
PF01425.24	1	0.170690770135215	20	4	0.0843291083552218
PF01476.23	1	1	20	6	0.10727729483943
PF03610.19	1	1	24	12	0.490703108346439
PF03830.18	1	1	24	10	2.33040516958952
PF03609.17	1	1	20	8	1.34522781594869
PF03613.17	1	1	24	0	0.503441874918035
PF02934.18	1	0.108540564373898	24	8	0.114292512840432
PF02637.21	1	0.108540564373898	24	8	0.114292512840432
PF02403.25	1	1	24	10	0.105458214974046
PF00587.28	1	1	24	6	0.392153927806661
PF12849.10	1	1	20	10	0.0551218443593141
PF01668.21	1	1	24	18	0.0645338958596574
PF01411.22	1	1	24	10	0.0434026995673035
PF07973.17	1	1	20	6	0.127424524841878
PF02272.22	1	0.898239271017049	24	6	0.139325185235907
PF13145.9	1	1	20	6	0.154814898763759
PF01596.20	1	0.108540564373898	20	6	0.183092175490908
PF08439.13	1	0.455602586713698	24	4	0.0604033189431599
PF01432.23	1	0.647739564961787	24	10	0.0972895180834198
PF06054.14	1	1	0	0	0
PF01027.23	1	1	20	18	0.0911109674253604
PF01966.25	1	0.207574955908289	20	18	1.12299858817467
PF04892.15	1	1	20	18	0.13725072507471
PF01264.24	1	1	20	4	0.0537328047844926
PF06335.15	1	1	0	0	0
PF04657.16	1	1	0	0	0
PF01761.23	1	1	20	2	0.0663208005770569
PF09335.14	1	1	24	12	0.099826645864423
PF00497.23	1	0.455602586713698	24	10	0.187209630326991
PF02874.26	1	0.207574955908289	24	0	3.59043173860531
PF00006.28	1	0.13380658436214	24	0	3.63178522471482
PF00306.30	1	1	20	16	0.218522897279308
PF00213.21	1	0.0498794826572604	24	22	0.74763488926611
PF00119.23	1	1	20	0	0.216072870930838
PF01694.25	1	1	20	18	0.205603632613533
PF01592.19	1	1	24	10	0.0526865693386339
PF13527.10	1	1	24	12	0.0673720354511536
PF17668.4	1	1	0	0	0
PF04997.15	1	1	20	0	0.252613366142837
PF00623.23	1	1	20	0	0.282704274465637
PF04983.21	1	1	20	0	0.286533809850695
PF05000.20	1	1	20	0	0.286533809850695
PF04998.20	1	1	20	0	0.253544303850152
PF19200.3	1	0.551671075837743	20	6	0.138877387307763
PF05913.14	1	0.551671075837743	20	6	0.138877387307763
PF04563.18	1	1	0	0	0
PF04561.17	1	0.647739564961787	24	22	0.0404349604560354
PF04565.19	1	1	0	0	0
PF10385.12	1	1	0	0	0
PF00562.31	1	0.455602586713698	24	4	0.0617569628704697
PF04560.23	1	1	20	6	0.0758379529358007
PF05649.16	1	1	24	6	0.0539590149093713
PF01431.24	1	1	24	6	0.0539590149093713
PF01943.20	1	1	20	18	0.0586258310220081
PF14667.9	1	1	24	0	0.0614895161481777
PF01368.23	1	0.13380658436214	24	6	0.232215838151318
PF02833.17	1	0.0832745443856555	24	6	0.110207864207204
PF01595.23	1	1	20	0	0.086101960005131
PF00571.31	1	0.207574955908289	24	2	0.795011711443643
PF03471.20	1	1	20	0	0.0933895960430118
PF17760.4	1	1	20	4	0.0245519638367637
PF17755.4	1	1	20	4	0.0245519638367637
PF04263.19	1	1	20	0	0.168456563320288
PF04265.17	1	1	20	0	0.168456563320288
PF00582.29	1	1	24	6	0.0547978212013184
PF19300.2	1	1	20	2	0.144497176945905
PF08352.15	1	1	24	6	0.517938283753962
PF01134.25	1	0.170690770135215	24	10	0.0938519408351993
PF13932.9	1	0.170690770135215	24	10	0.0775180279485601
PF01406.22	1	1	20	14	0.0462116646136566
PF09190.14	1	1	24	18	0.0351888348639642
PF01138.24	1	0.312045855379189	24	0	0.435799327159128
PF03725.18	1	0.647739564961787	24	2	0.208214224447877
PF03726.17	1	1	20	0	0.193140241888222
PF00013.32	1	1	20	0	0.63317157272725
PF00575.26	1	1	20	2	3.44400271784832
PF00009.30	1	0.647739564961787	24	2	5.62943335012636
PF03144.28	1	0.898239271017049	24	0	7.65926425810915
PF03143.20	1	1	20	2	5.70691366268037
PF00133.25	1	0.455602586713698	24	2	0.239243426702895
PF08264.16	1	0.0285920047031158	24	2	0.407989052842909
PF06827.17	1	0.259810405643739	20	10	0.0304680843560795
PF00091.28	1	0.312045855379189	24	6	0.478772211574395
PF12327.11	1	0.455602586713698	24	6	0.395691752728184
PF00126.30	1	0.13380658436214	24	6	0.221906997675828
PF03466.23	1	0.207574955908289	24	8	0.242876989147174
PF04055.24	1	1	20	16	1.25655786258884
PF13394.9	1	1	20	18	0.12659976016211
PF01029.21	1	0.0498794826572604	24	10	0.226529487127099
PF01189.20	1	1	24	10	0.0464830610223404
PF04226.16	1	0.312045855379189	0	0	0
PF00551.22	1	1	24	0	0.235814488377096
PF02911.21	1	0.13380658436214	20	16	0.18929496390579
PF06983.16	1	1	0	0	0
PF12072.11	1	1	20	0	0.367828483036981
PF01182.23	1	1	24	18	0.859971806397481
PF00712.22	1	1	20	18	0.133049535695294
PF02767.19	1	1	20	18	0.137520054520092
PF02768.18	1	1	20	18	0.137520054520092
PF01116.23	1	1	20	2	1.76016474428683
PF03129.23	1	0.455602586713698	24	8	0.21900742240219
PF03477.19	1	1	24	6	0.245500335452336
PF14681.9	1	1	20	8	0.224179125177799
PF01053.23	1	1	24	6	0.113376577393048
PF02646.19	1	1	0	0	0
PF16745.8	1	1	20	18	0.0514139645781573
PF03193.19	1	1	20	18	0.0514139645781573
PF01588.23	1	0.0832745443856555	20	4	0.250361141916167
PF03483.20	1	1	20	6	0.0366336719115823
PF03484.18	1	1	20	0	0.0243902877868725
PF17759.4	1	1	20	0	0.0243902877868725
PF03147.17	1	1	20	0	0.0243902877868725
PF02912.21	1	1	20	0	0.137410787232819
PF01409.23	1	1	20	0	0.137410787232819
PF02421.21	1	0.898239271017049	24	2	0.0611817144611089
PF17910.4	1	1	20	2	0.0680040282585069
PF07670.17	1	0.207574955908289	24	2	0.132619542867644
PF07664.15	1	0.898239271017049	24	2	0.0611817144611089
PF00704.31	1	1	24	10	0.0486387041906635
PF02839.17	1	1	0	0	0
PF03067.18	1	1	0	0	0
PF01872.20	1	1	20	6	0.0550833281775356
PF01336.28	1	1	20	8	0.109478920375306
PF00152.23	1	1	20	8	0.0866599989592998
PF02938.17	1	1	20	8	0.0745094406655605
PF13393.9	1	1	20	0	0.0608395076637945
PF13413.9	1	1	0	0	0
PF00675.23	1	0.455602586713698	0	0	0
PF05193.24	1	0.647739564961787	20	14	0.0217415734203377
PF03780.16	1	0.207574955908289	24	0	0.673088842584083
PF16363.8	1	1	20	14	0.273641213827941
PF10509.12	1	1	20	16	0.117414415845454
PF00288.29	1	1	24	0	0.157479085390783
PF08544.16	1	0.312045855379189	24	22	0.203861140214048
PF01136.22	1	1	20	2	0.0860978448373658
PF16325.8	1	1	24	0	0.0577599076456571
PF00687.24	1	1	20	4	0.653148455827822
PF01765.22	1	1	20	4	0.402131219013502
PF00871.20	1	0.207574955908289	24	0	0.41161534984653
PF14492.9	1	1	20	2	2.12611293832836
PF00679.27	1	1	20	2	2.33245584704913
PF07242.14	1	1	0	0	0
PF04397.18	1	0.0832745443856555	24	2	0.763225939014424
PF00480.23	1	0.207574955908289	24	6	0.483840379226406
PF00817.23	1	0.0832745443856555	20	10	0.0627084139344543
PF11798.11	1	1	0	0	0
PF11799.11	1	0.0832745443856555	20	10	0.0627084139344543
PF02729.24	1	0.312045855379189	24	4	0.247731022681241
PF00185.27	1	0.312045855379189	24	4	0.247731022681241
PF01316.24	1	0.898239271017049	20	2	0.133316210454582
PF02863.21	1	0.898239271017049	20	2	0.133316210454582
PF01225.28	1	1	20	2	0.112878701856418
PF02875.24	1	1	20	2	0.131560643122782
PF04321.20	1	1	20	6	0.053486078358083
PF00230.23	1	1	20	16	0.328567113367673
PF18073.4	1	1	24	18	0.0111018084772748
PF13481.9	1	1	24	10	0.026390403951095
PF13541.9	1	1	20	10	0.080122278936069
PF01196.22	1	1	20	14	0.692075317210337
PF01193.27	1	1	20	0	0.538414981768256
PF01000.29	1	1	20	0	0.493110104203479
PF03118.18	1	1	20	0	0.523437397496326
PF00411.22	1	0.207574955908289	24	4	1.11083765635363
PF01176.22	1	1	24	6	0.254120702237045
PF13276.9	1	1	20	12	0.166162258912949
PF00406.25	1	0.312045855379189	20	2	0.51777207879937
PF05191.17	1	0.312045855379189	24	0	0.489535409605497
PF00828.22	1	1	20	0	0.622259519893056
PF00347.26	1	1	24	18	1.47322529054906
PF06480.18	1	1	20	6	0.0567622340979809
PF17862.4	1	0.647739564961787	24	8	0.140091852943435
PF01434.21	1	1	24	6	0.209490891044718
PF07650.20	1	1	24	10	0.341357654610274
PF00189.23	1	1	24	6	0.210761909129695
PF00237.22	1	1	20	6	0.730310990861248
PF00573.25	1	1	24	10	0.937188004761932
PF14821.9	1	1	24	6	0.0696427139732367
PF00291.28	1	0.13380658436214	24	6	0.287787678956012
PF04239.15	1	1	0	0	0
PF01243.23	1	1	0	0	0
PF14480.9	1	0.312045855379189	24	0	0.0592734578839344
PF11490.11	1	0.312045855379189	20	18	0.0197907545878577
PF02811.22	1	1	24	0	0.104206585190632
PF00929.27	1	1	20	0	0.119948138990221
PF07733.15	1	0.312045855379189	24	22	0.0649913835868723
PF17657.4	1	1	24	22	0.053837975410714
PF14579.9	1	0.647739564961787	20	2	0.00614300309063722
PF02852.25	1	1	20	4	0.190313843542879
PF04073.18	1	0.0498794826572604	20	12	0.119609499453781
PF02163.25	1	1	24	10	0.266817387581194
PF17820.4	1	1	24	18	0.0332829315615189
PF02739.19	1	0.898239271017049	20	6	0.0906441870014602
PF01367.23	1	0.207574955908289	20	6	0.0906441870014602
PF00476.23	1	0.0285920047031158	20	8	0.0820004213727213
PF01527.23	1	1	24	6	0.314588851442039
PF00889.22	1	0.647739564961787	24	12	0.52763982807998
PF00318.23	1	1	24	0	0.502558314916183
PF00465.22	1	0.0498794826572604	24	0	0.952030261218758
PF13180.9	1	1	24	10	0.159636234013766
PF05362.16	1	1	24	12	0.0692199740037321
PF00342.22	1	0.647739564961787	20	4	0.374954777399325
PF10458.12	1	1	20	8	0.0465565338583693
PF01938.23	1	1	20	0	0.0459441691647074
PF05958.14	1	1	20	14	0.0901577741137689
PF01418.20	1	0.647739564961787	20	16	0.289422428888601
PF01380.25	1	0.647739564961787	20	18	1.03418850279463
PF02673.21	1	1	20	10	0.0231278808741696
PF13177.9	1	1	24	6	0.136772137541336
PF03951.22	1	1	20	14	0.110368766866256
PF00120.27	1	0.898239271017049	24	18	0.0786698054587325
PF01330.24	1	1	20	0	0.095515479233376
PF14520.9	1	0.898239271017049	20	18	0.198321073350606
PF07499.16	1	1	20	0	0.095515479233376
PF01624.23	1	0.0285920047031158	24	6	0.0841551932217126
PF05188.20	1	0.898239271017049	20	0	0.0441675998084875
PF05192.21	1	0.898239271017049	20	0	0.0441675998084875
PF05190.21	1	0.898239271017049	20	0	0.0441675998084875
PF00488.24	1	0.898239271017049	20	2	0.162199572176127
PF03446.18	1	1	24	6	0.0889425910918644
PF14833.9	1	1	24	6	0.0889425910918644
PF01925.22	1	1	0	0	0
PF00226.34	1	0.455602586713698	20	2	0.125795930711586
PF01556.21	1	0.312045855379189	24	2	0.241973879036269
PF00684.22	1	0.312045855379189	24	2	0.241973879036269
PF13537.9	1	0.207574955908289	20	6	0.248136668854417
PF00733.24	1	1	20	6	0.0742919189927172
PF05257.19	1	1	24	12	0.0581589632604353
PF13545.9	1	1	20	16	0.10727398450654
PF01869.23	1	0.207574955908289	24	0	0.141643418504885
PF09989.12	1	1	24	12	0.0157505297572433
PF06050.16	1	0.0498794826572604	24	0	0.831696077629262
PF00440.26	1	1	24	0	0.237167049845204
PF14278.9	1	0.898239271017049	24	4	0.113317605590504
PF17191.7	1	1	24	10	0.0243467855790538
PF19833.2	1	0.455602586713698	24	8	0.0394416626106704
PF09182.13	1	1	0	0	0
PF03764.21	1	1	20	2	2.51080773526273
PF06800.15	1	1	0	0	0
PF06962.15	1	1	0	0	0
PF13167.9	1	1	24	10	0.0679806907552827
PF16360.8	1	1	24	10	0.0679806907552827
PF01467.29	1	0.898239271017049	20	0	0.320912771011065
PF13649.9	1	0.0285920047031158	24	0	0.526604033861539
PF05636.14	1	1	20	6	0.0116399651678303
PF01709.23	1	1	24	22	0.19222958410968
PF00162.22	1	0.898239271017049	24	22	0.847085571890023
PF02733.20	1	1	20	4	0.252825625857327
PF06874.14	1	0.898239271017049	24	20	0.0738750999209622
PF01408.25	1	0.13380658436214	24	0	0.44908113466559
PF02894.20	1	0.207574955908289	24	0	0.418267237194888
PF02664.18	1	0.170690770135215	20	10	0.122606217290215
PF00248.24	1	0.0498794826572604	24	8	0.206174860057558
PF13597.9	1	1	20	2	0.0932007038266321
PF13353.9	1	0.207574955908289	24	2	0.845385971260098
PF02361.19	1	0.647739564961787	20	4	0.0155511345192141
PF12705.10	1	0.455602586713698	24	2	0.0503869739158123
PF00163.22	1	1	20	16	0.60460680663808
PF09371.13	1	1	20	12	0.0398384426671433
PF16921.8	1	1	20	12	0.0398384426671433
PF12836.10	1	0.455602586713698	20	4	0.035691879912026
PF17674.4	1	1	20	12	0.0713554211866267
PF08706.14	1	1	20	10	0.0324885770839859
PF19263.2	1	1	20	10	0.0324885770839859
PF03288.19	1	1	20	10	0.0324885770839859
PF17900.4	1	1	0	0	0
PF01433.23	1	1	24	22	0.0115174915240507
PF11838.11	1	1	0	0	0
PF09250.14	1	1	0	0	0
PF08708.14	1	1	0	0	0
PF02229.19	1	1	0	0	0
PF03180.17	1	0.772989417989418	24	20	0.0981379755073924
PF09383.13	1	1	20	14	0.0648650775323043
PF01497.21	1	1	24	22	0.0601748169624176
PF00300.25	1	0.207574955908289	24	8	0.261512364348706
PF03717.18	1	0.312045855379189	20	18	0.151134236094696
PF00905.25	1	0.312045855379189	20	18	0.189231883002001
PF00496.25	1	1	24	6	0.292297064800861
PF16658.8	1	1	24	6	0.086515672207987
PF00154.24	1	0.898239271017049	24	2	0.138266629897741
PF05675.15	1	1	0	0	0
PF03595.20	1	1	0	0	0
PF02568.17	1	0.207574955908289	20	6	0.143876998394895
PF02525.20	1	0.259810405643739	24	22	0.149734097997522
PF00999.24	1	0.108540564373898	24	12	0.0628102813986314
PF00118.27	1	1	24	0	0.982364501231869
PF00072.27	1	0.0156143445032334	24	0	2.71526213509078
PF00486.31	1	0.0498794826572604	24	4	1.88559945364469
PF06156.16	1	1	0	0	0
PF07155.15	1	0.383824221046443	20	0	0.121475797979599
PF06418.17	1	0.0832745443856555	24	2	0.0613830042457485
PF00117.31	1	1	24	0	0.257741899578096
PF05014.18	1	1	0	0	0
PF01712.22	1	1	0	0	0
PF02645.19	1	0.0498794826572604	20	16	0.722645052772634
PF00216.24	1	1	20	6	0.536446528808359
PF04545.19	1	1	20	0	0.542002812673601
PF01832.23	1	0.898239271017049	20	6	0.0659169532388495
PF00912.25	1	1	20	16	0.0910191343098937
PF05697.16	1	1	20	8	0.287368023275689
PF00254.31	1	0.455602586713698	24	12	0.302314339432458
PF05698.17	1	1	20	8	0.409609371809548
PF03979.17	1	0.898239271017049	20	18	0.215604910525707
PF00140.23	1	1	24	6	0.149717077671984
PF04542.17	1	1	20	16	1.09704047415984
PF04539.19	1	1	20	2	0.495388281294804
PF01327.24	1	0.383824221046443	20	8	0.123287709128685
PF04851.18	1	0.898239271017049	24	6	0.336358913412059
PF12344.11	1	1	20	8	0.0393178410525812
PF02151.22	1	1	20	8	0.0515866031582359
PF07977.16	1	1	20	6	0.0949952019564028
PF02734.20	1	0.207574955908289	24	4	0.225392823717305
PF01987.20	1	1	20	6	0.164976878496575
PF00265.21	1	1	20	10	0.152449026356944
PF03462.21	1	1	20	0	0.24829096151969
PF00472.23	1	1	20	0	0.298079996988859
PF11967.11	1	1	20	6	0.0775691617941551
PF02565.18	1	1	20	6	0.0775691617941551
PF00464.22	1	1	24	10	0.0360533717750422
PF08032.15	1	0.0832745443856555	24	2	0.1053527321561
PF00557.27	1	1	20	4	0.311155086286154
PF02603.19	1	1	20	16	0.148502505429864
PF07475.15	1	1	20	16	0.148502505429864
PF00393.22	1	1	0	0	0
PF02705.19	1	1	0	0	0
PF02588.18	1	0.647739564961787	20	0	0.251305747619375
PF00364.25	1	1	24	0	0.467263762482915
PF02817.20	1	0.647739564961787	24	10	0.0689251705455712
PF00198.26	1	0.647739564961787	24	10	0.0689251705455712
PF12706.10	1	1	20	2	0.194244361116363
PF17768.4	1	0.0498794826572604	24	2	0.0766683773325285
PF10141.12	1	1	0	0	0
PF03449.18	1	1	24	18	0.182072875942184
PF01272.22	1	1	20	6	0.143611271306674
PF13518.9	1	1	24	0	0.133290755383867
PF00676.23	1	1	20	18	0.0688936874668357
PF02901.18	1	0.312045855379189	20	0	2.11822888097885
PF01228.24	1	0.13380658436214	20	0	2.20021515022383
PF06071.16	1	1	20	12	0.0512135767328079
PF00694.22	1	0.898239271017049	24	0	0.172545308843556
PF00579.28	1	1	24	22	0.141963940619957
PF00343.23	1	1	24	0	0.314085770474676
PF00854.24	1	1	20	10	0.103059321394507
PF01654.20	1	1	0	0	0
PF00149.31	1	0.207574955908289	20	4	0.160399388017597
PF14437.9	1	1	20	18	0.158849699495212
PF02746.19	1	1	0	0	0
PF13378.9	1	1	0	0	0
PF00378.23	1	0.312045855379189	20	0	0.594695494455138
PF13302.10	1	1	24	22	0.21734844758555
PF00710.23	1	1	20	16	0.0584801196171197
PF17763.4	1	1	20	16	0.0584801196171197
PF00772.24	1	1	24	22	0.115462365873842
PF03796.18	1	1	24	22	0.129340103580146
PF16555.8	1	1	0	0	0
PF04760.18	1	1	24	6	0.144128931147004
PF11987.11	1	1	24	6	0.114118900465724
PF08545.13	1	1	24	12	0.0477950513401993
PF08541.13	1	1	24	12	0.0663025344051287
PF00289.25	1	1	20	12	0.0164281173251103
PF02786.20	1	1	20	18	0.0436376637905145
PF02785.22	1	1	20	12	0.0164281173251103
PF03255.17	1	1	24	18	0.0358017867814762
