row.ID,Blank_4.mzML Peak area,Blank_8.mzML Peak area,Blank_13.mzML Peak area,Blank_24.mzML Peak area,Blank_1.mzML Peak area,DCA_aminoacids.mzML Peak area,Blank_2.mzML Peak area,TDCA_std.mzML Peak area,P1_C5_Lut.11L.mzML Peak area,Blank_14.mzML Peak area,P1_G12_Plate_blank7.mzML Peak area,CA_aminoacids.mzML Peak area,P1_A5_Lut.2R.mzML Peak area,P1_G8_Dut.14L.mzML Peak area,Blank_10.mzML Peak area,Blank_pre.mzML Peak area,P1_A8_Lut.3B.mzML Peak area,P1_G10_Dut.14B.mzML Peak area,P1_G6_Dut.13L.mzML Peak area,P1_E4_Dut.3B.mzML Peak area,P1_F4_Dut.8L.mzML Peak area,Blank_32.mzML Peak area,P1_F2_Dut.7L.mzML Peak area,P1_A7_Lut.3N.mzML Peak area,TLCA_std.mzML Peak area,Blank_31.mzML Peak area,Blank_15.mzML Peak area,P1_B6_Lut.7L.mzML Peak area,Blank_18.mzML Peak area,CDCA_std.mzML Peak area,GDCA_std.mzML Peak area,P1_C4_Lut.10R.mzML Peak area,P1_H12_Plate_blank8.mzML Peak area,P1_D3_Lut.14B.mzML Peak area,P1_F9_Dut.10N.mzML Peak area,P1_B8_Lut.8L.mzML Peak area,GCDCA_std.mzML Peak area,P1_F5_Dut.8B.mzML Peak area,TCA_std.mzML Peak area,P1_F7_Dut.9L.mzML Peak area,Blank_17.mzML Peak area,Testmix_2.mzML Peak area,Blank_30.mzML Peak area,P1_A3_Lut.1B.mzML Peak area,GLCA_std.mzML Peak area,GCA_std.mzML Peak area,P1_D10_Dut.1B.mzML Peak area,Testmix_3.mzML Peak area,Blank_19.mzML Peak area,P1_D4_Lut.15N.mzML Peak area,Blank_21.mzML Peak area,Blank_6.mzML Peak area,P1_F11_Dut.10R.mzML Peak area,Blank_11.mzML Peak area,Blank_22.mzML Peak area,P1_G2_Dut.11B.mzML Peak area,P1_D1_Lut.14L.mzML Peak area,P1_A12_Plate_blank1.mzML Peak area,Blank_23.mzML Peak area,P1_E3_Dut.3N.mzML Peak area,Blank_5.mzML Peak area,P1_B12_Plate_blank2.mzML Peak area,P1_H3_Dut.16R.mzML Peak area,P1_E8_Dut.5L.mzML Peak area,P1_F12_Plate_blank6.mzML Peak area,Blank_7.mzML Peak area,P1_E6_Dut.4B.mzML Peak area,P1_B10_Lut.9N.mzML Peak area,P1_C2_Lut.10N.mzML Peak area,P1_D8_Dut.1N.mzML Peak area,P1_E2_Dut.2B.mzML Peak area,P1_C12_Plate_blank3.mzML Peak area,Testmix_4.mzML Peak area,GUDCA_std.mzML Peak area,Blank_16.mzML Peak area,P1_B5_Lut.6B.mzML Peak area,Testmix_1.mzML Peak area,P1_E7_Dut.5N.mzML Peak area,P1_B3_Lut.6L.mzML Peak area,P1_A1_Lut.1N.mzML Peak area,column_wash.mzML Peak area,DCA_std.mzML Peak area,Blank_20.mzML Peak area,Blank_25.mzML Peak area,TUDCA_std.mzML Peak area,P1_G7_Dut.13R.mzML Peak area,P1_A6_Lut.2B.mzML Peak area,P1_A10_Lut.4B.mzML Peak area,Blank_27.mzML Peak area,TCDCA_std.mzML Peak area,P1_C11_Lut.13R.mzML Peak area,P1_C9_Lut.13N.mzML Peak area,P1_C6_Lut.11B.mzML Peak area,P1_A2_Lut.1R.mzML Peak area,P1_D11_Dut.2L.mzML Peak area,P1_C10_Lut.13L.mzML Peak area,CDCA_aminoacids.mzML Peak area,Blank_12.mzML Peak area,P1_B11_Lut.9L.mzML Peak area,UDCA_std.mzML Peak area,Blank_9.mzML Peak area,P1_B1_Lut.5L.mzML Peak area,P1_D9_Dut.1R.mzML Peak area,P1_F10_Dut.10L.mzML Peak area,LCA_std.mzML Peak area,P1_C7_Lut.12N.mzML Peak area,P1_D5_Lut.15B.mzML Peak area,Blank_3.mzML Peak area,Blank_26.mzML Peak area,P1_B7_Lut.7R.mzML Peak area,DCA_aminoacids_2.mzML Peak area,P1_C8_Lut.12B.mzML Peak area,P1_F6_Dut.9N.mzML Peak area,P1_E10_Dut.6L.mzML Peak area,CA_CDCA_polyamines.mzML Peak area,P1_G3_Dut.12N.mzML Peak area,P1_C1_Lut.9R.mzML Peak area,P1_A11_Lut.5N.mzML Peak area,P1_E12_Plate_blank5.mzML Peak area,UDCA_aminoacids.mzML Peak area,P1_G4_Dut.12B.mzML Peak area,P1_D7_Lut.16R.mzML Peak area,P1_A4_Lut.2L.mzML Peak area,P1_H1_Dut.15B.mzML Peak area,CA_CDCA_aminovalerate.mzML Peak area,CA_DCA_LCA_aminoacids.mzML Peak area,P1_B9_Lut.8B.mzML Peak area,P1_G11_Dut.15N.mzML Peak area,Blank_28.mzML Peak area,P1_G1_Dut.11L.mzML Peak area,P1_D12_Plate_blank4.mzML Peak area,P1_D2_Lut.14R.mzML Peak area,P1_B2_Lut.5R.mzML Peak area,P1_A9_Lut.4N.mzML Peak area,CA_std.mzML Peak area,P1_F1_Dut.6B.mzML Peak area,Blank_29.mzML Peak area,P1_E5_Dut.4N.mzML Peak area,P1_F3_Dut.7R.mzML Peak area,P1_B4_Lut.6R.mzML Peak area,P1_E9_Dut.5R.mzML Peak area,P1_E11_Dut.6R.mzML Peak area,P1_H2_Dut.16L.mzML Peak area,P1_G5_Dut.13N.mzML Peak area,P1_C3_Lut.10L.mzML Peak area,P1_D6_Lut.16L.mzML Peak area,P1_G9_Dut.14R.mzML Peak area,P1_E1_Dut.2R.mzML Peak area,P1_F8_Dut.9R.mzML Peak area
38287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7615477235472365,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2995735176748884,-1.061121241222125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.886842730465533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.42490772472549,0,0,0,0,0,0,0,0,0,0,-5.351304147615855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8893691418758145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30835,0,0,0,0,0,0,0,0,0,0,0,4.802313927726804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.383273352018422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.406487980869693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4452696390098296,0,0,0,0,0,0,0,0,-2.569362862454824,0,0,0,-3.063871891999401,0,9.959195928130505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.5771898389769903,0,-3.20659356854781,0,0,0,0,0,0
35626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.30353145864884556,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.7221508784853974,0,0,0,0,0,0,0,0,-4.2553707023510245,0,0,0,0,0,5.281053039485269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36530,0,0,0,0,0,-0.5243515076267151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.129429893874727,0,0,0,0,0,0,0,0,-4.278771561641836,0,0,0,0,0,0.673693175393824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30812,0,0,0,0,0,0,0,0,0,0,0,0.8977169945643197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.326402786775514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.8494814898879746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.278167282099165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38151,0,0,0,0,0,0,0,0,0,0,0,0,-2.2436640195776496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.1347703948439065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.250114261704535,0,0,0,0,0,0,0,0,0,3.841467938716889,0,0,0,0,0,0,0,0,0,0,0,0,-2.736299364072849,0,0,0,0,0,0,0,-3.9768484219270137,0,0,0
31618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09060593294687758,0,0,0.05063259137944209,0,0,-0.2713593332265867,-0.0419173877784389,0,0,0,0,0,0,0,-0.3684407865472128,0,0,0.05141357643110789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5246942962629837,0,0,0,0,0,0,0,0,0,0.09203922074984128,0,0,-0.8648397267985941,0,0,0,0,0,-0.5090330849559095,0,0,0,0,0,0,0,0,-0.7193654689481868,0,-0.5243506796952628,0,0,0,0,0,0,0,0,0,0,-0.24387401674403764,0,0,-0.11105219690607138,0,-0.04241220212334573,0,0,0,0,0,0,0,0.14706358136955489,0,-0.7477536908896849,0,0,0,0,0,0,-0.4310100237820724,0,0,0,0,0,0,0.2669727633574168,-0.7429575206684245,0,0,0,0,7.808019449949889,-0.0558963583722929,0,0,0.21694293448237056,0,0.5810076558755135,-0.562683835349775,0,0,-1.0326163968852833,0,0,0,0,0,0,-0.07171896918335463,0,-0.8848489047393193,0,0,0,-0.5538728266851805
27637,0,0,0,0,0,0,0,0,0,0,0,0,1.180542566967035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.9455740936006825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.2248759737047754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.9440119928281865,0,0,0,0,-2.7172550126344728,0,0,0,0,0.4099110157621437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.8131874849609764,0,0,-1.1444191998148003,0,1.3108461891583412,0
34744,0,0,0,0,0,0.30136281144255683,0,0,0,0,0,-1.1403280611171187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.9355998494190505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.342712086302699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.431853012790917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34109,0,0,0,0,0,0,0,0,0,0,0,-1.9991159151774216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3928882552437596,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.367798282379754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.974025942313416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.1183982268156374,0,0,0,0,0,0,0,0,-3.430266715892752,0,0,0,0,0,6.5486649427083865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33589,-0.644828365990199,0,0,-0.5251409731437695,0,2.023794723072771,0,-0.5533027256166227,0,-0.5683214947637971,0,0,-0.552415885621925,0.0011783336698854008,-0.5366843816534805,0,0,0,0,0,0,-0.3562030008197632,0,0,0,-0.5785146782966377,0,0,-0.20808337408788447,-0.4851112327526228,0,0,0,-0.6887137198947402,0,0,0,0,-0.6580441032234039,0,0,0,0,0,-0.6304684433858019,0,0,0,-0.7741331583812907,-0.6664150254299885,0,0,0,0,-0.3870168368419571,0,0,-0.6122156148805051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5960455532063533,-0.2542323727275084,-0.4863420736577435,0,0,-0.7204100824197455,0,0,0,-0.6680827941955712,0,-0.26919666378191254,-0.5642125632366879,0,0,-0.2400645174811249,0,0,0,0,0,0,0,0,0,-0.6568936741577027,0,0,-0.4454917107350429,0,0,0,-0.598925892382479,0,0,0,-0.5852472225570766,0,5.57794098532369,0,0,0,9.180858631351743,-0.4943046421502273,0,0,0,2.2545455092359132,0,0,-0.29812653381544285,0,2.0550773585366002,0,0,0,-0.6529978168953727,-0.6927246625810835,-0.6302284958394937,0,0,0,-0.7220071967827426,-0.563105630379678,0,-0.2877401028233413,0,-0.534788334468868,0,0,0,0,0,0,0,-0.2050018490407446,-0.5016121410902734
28715,0,0,0,0,0,0,0,0,0,0,0,0,1.2156286844811799,-2.0417879467465663,0,0,0.7157145795396547,-1.2352121142268797,0,-0.3649017695196828,1.0585447841100883,0,-1.0931274373147186,1.0862742353781991,0,0,0,0.5064935561094854,0,0,0,0.852328316938145,0,-1.1920751294658767,1.1368529143888697,0.08133958283588072,0,-0.0794813023273866,0,0,0,0,0,-0.6920275810696221,0,0,-0.29701544309332384,0,0,-0.26525942571214145,0,0,-2.0810002066429094,0,0,-0.6871629699393544,-1.396276576052227,0,0,1.1216278624727565,0,0,1.5596756353746581,-0.041102922068430026,0,0,-0.1712240264415712,-0.5685970856469114,0.6080956338161911,-1.6430520401475306,0.5600251672920269,0,0,0,0,-1.9862720293551206,0,0.01538318601413291,0.8187156809883769,0.8395608721082715,0,0,0,0,0,0,-0.2640808985194303,0.44389704002349806,0,0,0.1374026123610177,0.1369035634651894,-1.1336531210638316,0.08079862120674353,-0.7768919064234261,-0.048621326376038,0,0,-1.7699984811941771,0,0,0,0.806140076060081,-0.02419393023287686,0,1.9379241171562445,1.208740406885541,0,0,-0.874255709975722,0,0.47642269136715054,-0.22699603560379167,-0.6896946532451889,2.448381136443577,0,-1.9173403175728754,-1.3725317600587004,0,6.449843996600064,-0.06395973901994267,0.44648779236259095,-0.3746339329030959,0.3883354064533968,0,3.7850482932691403,1.3490278286875377,-0.9497825974215903,0,1.148847131452733,0,-0.8105484229436639,0.17914309450384014,0.7624279036089785,0,-0.9526297456341841,0,-0.4337122608334383,-1.0727588678759798,0.13698062547334722,0.2541688999088221,-1.6473845721224762,-0.6601202384134863,0,-1.1787422838894956,-0.47306599863037,0.5503675629829656,-0.43784799785080475,-1.314528688545507
32540,0,0,0,0,0,0,0,0,0,0,0,-1.376135996965881,-2.993869727827458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.954523824174013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.651226016286812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.02873373593543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.35543020325489216,0,0,0
31640,0,0,0,0,0,3.8405359374335655,0,0,0,0,0,0,0.435426780863283,0,0,0,-2.7275088092063733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2517047156781027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.9504847533196137,0,0,0,0,0,0,0,0,0,-2.1149780668710574,0,0,0,0,0,0,0,0,-2.760813008946829,0,0,0,0,6.342836843309834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7632815984667509,0,-0.5765918060514572,0
36135,0,0,0,0,0,5.512510963124178,0,0,0,0,0,0,0.09135117267022208,-0.32136513980722103,0,0,-0.2093006402652331,0,0,-0.44969201188915653,-0.521039424898051,0,-0.8501262608155606,-1.104280929539164,0,0,0,0.4253736338998797,0,0,0,-0.5687797351759531,0,0,-0.9574458765183977,-0.7727945171566941,0,0,0,0,0,0,0,0,0,0,-0.6763544114861357,0,0,0,0,0,0,0,-0.7614286217548756,-0.7224156896334688,0,0,0,0.49967014507250695,0,0,-0.8047610590748904,0,0,0,0,0,0.26957916255433645,-0.8784058528880938,0.7622420212429772,0,0,0,0,0,0,-0.68225165067176,0,0,0,0,0,0,0,0,0.3160010737989474,-0.588580890374526,0,0,-1.3413716679579077,-0.5995579125582329,-0.5094479785461297,-0.9842714958989638,1.1443347905321253,0,0,0,-1.017883804425339,0,0,0,-0.3969554645526814,0,0,0.7878539352334841,0,0,0,0,12.217973927692372,-0.7430504747100772,0.3478809808716168,-0.9737903368573635,0,0,-0.6124205148338957,-0.9209493746805992,0,0,0,-0.6870068889150787,-0.010776291280144346,0,0,4.8429444834170035,0.569953947726952,-0.9168577967123794,0,-0.913640749137048,0,-0.6023711916085075,-0.0015911405730770767,0,0,-0.20881131471585013,0,-0.9096098253122449,-0.6694313074068745,-0.8982798820123374,0.3604561889052236,0,-0.9496809079363828,0,-0.6826423520925315,-0.23938428654081223,-0.6512705410023347,-0.19447257244963279,-0.6435776420762269
35422,0,0,0,0,0,0,0,0,0,0,0,0,-0.5898261352590257,0,0,0,-0.31902360526951856,0,0,0.3621477862506097,-0.505146762074681,0,0,-0.4576149756461141,0,0,0,0,0,0,0,-0.43795030100072285,0,0,-6.214663775612195e-4,0,0,0,0,0,0,0,0,0,0,0,-0.43174543884892724,0,0,0,0,0,0,0,0,0,0,0,0,0.14850884289516086,0,0,0,-0.6471257999965379,0,0,0,0,-0.5092704542458475,0,-0.3828418017923876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.027341734104767035,-0.5336734292842631,0,0,-0.7401582609401651,0,0,-0.7314809889346958,-0.3511350704474512,0,1.7704995650025084,0,0,0,0,0,0,0,0,0.1222907251536216,0,0,0,0,0,0,0.5608121378881132,0,0,0,0,0,0,0,-0.6691752750450992,-0.6194092702463343,-0.5500821059450947,0,0,10.984315288571587,-0.17648259689117296,0,0,-0.3752645872019089,0,-0.8046321958783964,0.13589785989244785,0,0,0,0,0,-0.5340742756352421,-0.6693318113589903,-0.13617035694820956,-0.9078306018389619,-0.6367906176814229,0,-0.7770130334738425,-0.5632592532866987,0,0,0
31924,0,0,0,0,0,0,0,0,0,0,0,0.9461216709745353,-0.2637118521065336,-0.9596785153853484,0,0,1.1651426090309842,-0.25875430346413797,0,0.9696128542309985,0.33552651481072715,0,0.1332280864032125,0.5479913394853986,0,0,0,1.132890783884707,0,0,0,0.08842572956014028,0,-1.3601257807670417,-0.30354304687067657,-0.3690293529839397,0,-0.5686895810904162,0,0.002651799200962923,0,0,0,-1.2233951769852474,0,0,0.43701827825246475,0,0,-0.7169221874324574,0,0,-1.1636282993795009,0,0,-0.3527029425536705,-1.3169864932658912,0,0,1.7576993373395622,0,0,-0.8608558366745385,-0.3472053936029833,0,0,-1.0674564895641931,-0.3492385610583524,0.07701793408333524,-0.8396888258185617,0.6408813117774015,0,0,0,0,-1.5070553842179235,0,-0.9661407605765344,-0.3603606737429348,0.5229460713738643,0,0,0,0,0,0,-0.73244280027121,-0.5383758478302076,0,0,0.12335917775583782,-0.3942045154707272,-1.02505465264489,0.14192314331612366,0.2802286292459719,0.49776547677707317,0,0,0.02095630739470211,0,0,-1.0043924535888267,-0.36529809633026566,-0.3201877985906454,0,1.3551511545652577,-0.7412768285710145,0,0,-0.7465433982784249,1.2418134117836388,-0.1921356028624599,1.071149466104992,-0.49707172556606327,0,0,-0.3709077756349264,-1.2621794109713225,0,0,-0.3915599793846165,0.36956433907207487,0.19855975157437422,-1.2151244294580166,0,10.534276544937299,0.8072641903758093,-0.28495933951674424,0,1.127628296510787,0,0.6899165925539519,0.7390876699936113,0.6107576860499035,0,0.10856744564126775,0,-0.8198118755343549,0.17185857920394998,-0.9575749755573955,0.6804587237740245,0.15755923679005512,-0.029736184324577142,-0.4642470264070333,-0.458154223667139,-1.0144771858200072,-0.406580644471489,0,-0.2975339155357428
30367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.203467335586564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.203467335586565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30189,0,0,0,0,0,0,0,0,0,0,0,5.873257508830968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.4203507913205686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.035720914447137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.8322225274574637,0,0,0,0,-3.4664836427492203,0,0,-3.0225371306833693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4423200511754706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.25331138116713,-2.7915739345158097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.1345886308494375,1.1345886308494393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31340,0,0,0,0,0,0,0,0,0,0,0,2.5308959243254163,0,0,0,0,0,-0.8127242811817088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.3173764534709358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.1285807364872702,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.42829233495382324,-1.3582613534603691,0,0,0,0,0,0,0,0,-1.1793899586560643,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.8481573479965485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.2660338907117357,0,1.4046978866211228,0,0,0,0,0,7.009940184800967,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2891095765184777,0,-1.163083381055352,0,0,0,0,-1.1545246812552237,0,0
36626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
